Date,Open,High,Low,Close,Adj Close,Volume
2016-02-29,655.000000,662.000000,640.150024,645.549988,617.949036,4713
2016-03-01,640.099976,692.000000,640.099976,675.000000,646.139893,14512
2016-03-02,690.950012,700.000000,685.000000,693.900024,664.231812,8313
2016-03-03,696.099976,697.750000,685.150024,692.200012,662.604492,2396
2016-03-04,705.000000,710.000000,685.650024,700.299988,670.358093,5217
2016-03-08,687.500000,718.000000,687.500000,711.450012,681.031433,6153
2016-03-09,717.849976,727.000000,700.099976,722.799988,691.896057,6442
2016-03-10,732.000000,738.000000,723.599976,726.200012,695.150757,3966
2016-03-11,722.900024,748.000000,722.900024,741.200012,709.509460,4925
2016-03-14,730.000000,744.849976,720.000000,721.000000,690.173157,4469
2016-03-15,733.900024,733.950012,711.900024,714.849976,684.286072,3015
2016-03-16,714.799988,714.849976,703.049988,704.299988,680.373657,2908
2016-03-17,705.000000,719.750000,705.000000,708.599976,684.527466,2599
2016-03-18,710.599976,739.750000,701.299988,705.950012,681.967651,4333
2016-03-21,703.049988,719.000000,702.250000,706.849976,682.836975,4399
2016-03-22,706.000000,727.000000,706.000000,719.599976,695.153870,4980
2016-03-23,718.900024,737.150024,714.500000,718.849976,694.429382,1953
2016-03-28,718.849976,724.900024,704.900024,709.799988,685.686768,2631
2016-03-29,701.049988,768.700012,701.049988,742.150024,716.937744,24364
2016-03-30,745.900024,748.000000,730.299988,740.500000,715.343811,4156
2016-03-31,741.000000,741.000000,726.000000,729.900024,705.103943,2849
2016-04-01,734.349976,769.500000,734.000000,744.049988,718.773193,13462
2016-04-04,738.000000,753.849976,736.000000,740.599976,715.440430,1783
2016-04-05,744.849976,751.799988,723.599976,738.250000,713.170227,4451
2016-04-06,741.000000,743.000000,730.000000,733.599976,708.678223,1851
2016-04-07,741.950012,741.950012,720.000000,725.250000,700.611938,2945
2016-04-08,728.000000,731.900024,722.099976,727.000000,702.302429,2480
2016-04-11,725.000000,739.900024,710.000000,714.950012,690.661865,4045
2016-04-12,720.000000,735.000000,716.000000,721.000000,696.506287,3925
2016-04-13,730.000000,734.750000,720.250000,727.150024,702.447388,3603
2016-04-18,727.000000,738.000000,727.000000,735.700012,710.706909,4198
2016-04-20,735.000000,740.000000,727.799988,739.900024,714.764221,17239
2016-04-21,743.950012,747.000000,736.000000,738.950012,713.846558,13049
2016-04-22,732.049988,744.849976,732.049988,741.250000,716.068298,4054
2016-04-25,741.250000,742.000000,733.000000,741.150024,715.971802,2700
2016-04-26,734.000000,754.599976,734.000000,740.299988,715.150635,5700
2016-04-27,739.000000,754.000000,734.150024,744.150024,718.869812,2632
2016-04-28,740.099976,758.000000,740.000000,748.000000,722.589050,2627
2016-04-29,749.000000,755.000000,745.000000,749.549988,724.086426,1581
2016-05-02,747.000000,755.000000,743.000000,750.849976,725.342224,1992
2016-05-03,744.049988,757.250000,740.099976,751.450012,725.921936,1581
2016-05-04,744.150024,755.000000,741.000000,748.400024,722.975464,1719
2016-05-05,755.000000,756.000000,748.700012,750.049988,724.569336,4215
2016-05-06,756.500000,756.500000,750.000000,750.000000,724.520996,1177
2016-05-09,750.000000,755.250000,750.000000,754.150024,728.530151,1116
2016-05-10,772.000000,772.000000,749.950012,754.349976,728.723328,2434
2016-05-11,740.000000,761.000000,740.000000,754.000000,728.385254,1757
2016-05-12,765.000000,849.549988,761.000000,837.950012,809.483337,346541
2016-05-13,828.000000,843.700012,802.200012,811.099976,783.545471,46677
2016-05-16,810.000000,833.500000,803.000000,813.900024,786.250244,20369
2016-05-17,824.400024,824.400024,795.000000,800.549988,773.353882,5819
2016-05-18,796.000000,817.000000,790.000000,802.150024,774.899475,5475
2016-05-19,796.000000,809.000000,779.950012,783.150024,756.544983,2745
2016-05-20,800.000000,800.000000,759.000000,765.299988,739.301331,3530
2016-05-23,775.000000,799.650024,751.500000,777.349976,750.941895,7514
2016-05-24,789.900024,789.900024,763.000000,770.299988,744.131531,2685
2016-05-25,789.900024,789.900024,755.150024,767.250000,741.185059,15880
2016-05-26,776.000000,794.000000,764.099976,774.099976,747.802429,3047
2016-05-27,783.849976,807.950012,766.500000,791.000000,764.128235,59685
2016-05-30,793.000000,802.299988,780.500000,787.400024,760.650513,3590
2016-05-31,787.500000,793.750000,760.000000,772.650024,746.401672,5841
2016-06-01,791.900024,799.900024,776.049988,785.650024,758.960022,10438
2016-06-02,772.099976,799.900024,772.099976,785.000000,758.332214,10509
2016-06-03,782.000000,794.700012,765.099976,767.900024,741.813110,5306
2016-06-06,777.000000,799.750000,756.000000,761.750000,735.871826,18557
2016-06-07,764.950012,773.950012,764.299988,767.049988,740.991882,3438
2016-06-08,763.000000,773.000000,760.049988,767.950012,741.861389,3035
2016-06-09,761.000000,774.700012,760.150024,765.599976,739.591125,1331
2016-06-10,774.000000,774.000000,760.000000,764.150024,738.190430,3279
2016-06-13,767.900024,768.000000,752.299988,757.549988,731.814636,2460
2016-06-14,753.450012,763.849976,752.099976,753.500000,727.902222,3018
2016-06-15,755.000000,760.000000,750.000000,751.349976,725.825195,4047
2016-06-16,758.000000,852.000000,753.150024,799.150024,772.001343,237951
2016-06-17,809.000000,829.799988,805.000000,819.849976,791.998108,29601
2016-06-20,811.099976,830.000000,788.000000,807.650024,780.212708,13384
2016-06-21,813.950012,813.950012,791.000000,792.049988,765.142578,7680
2016-06-22,804.000000,829.000000,793.500000,806.250000,778.860291,12492
2016-06-23,815.950012,815.950012,785.049988,793.000000,766.060303,5109
2016-06-24,782.049988,788.000000,701.000000,780.750000,754.226501,6661
2016-06-27,765.049988,795.000000,765.049988,776.799988,750.410645,4773
2016-06-28,773.200012,803.650024,773.200012,783.250000,756.641541,10955
2016-06-29,785.950012,803.000000,784.349976,789.599976,762.775696,6629
2016-06-30,795.000000,804.900024,782.000000,797.099976,770.020996,5419
2016-07-01,808.000000,808.000000,784.750000,786.799988,760.070923,4660
2016-07-04,791.450012,803.750000,790.000000,794.250000,767.267822,3835
2016-07-05,790.150024,803.049988,788.000000,793.400024,766.446716,3262
2016-07-07,790.000000,808.000000,788.000000,789.049988,762.244507,6992
2016-07-08,793.950012,802.000000,780.000000,787.049988,760.312500,6609
2016-07-11,824.000000,824.000000,788.349976,791.349976,764.466431,18342
2016-07-12,805.000000,805.000000,792.549988,796.849976,769.779480,6304
2016-07-13,800.549988,802.500000,791.250000,793.900024,766.929810,3580
2016-07-14,797.150024,799.950012,790.049988,794.349976,767.364380,4803
2016-07-15,794.049988,797.500000,783.250000,785.650024,758.960022,4136
2016-07-18,790.000000,794.750000,771.000000,779.099976,752.632629,4675
2016-07-19,779.049988,798.000000,779.049988,791.500000,764.611267,4031
2016-07-20,790.099976,794.000000,783.000000,791.400024,764.514709,3389
2016-07-21,779.950012,793.650024,779.950012,784.750000,758.090637,3166
